smiles,gpcr,name,bias,source,pkd
COc1ccccc1-c1cccn(C(CN2CCCC2)c2ccccc2)c1=O,OPRM1_HUMAN,CHEMBL304263,Unknown,ChEMBL,5.92
COc1ccccc1/C=C/C(=O)N[C@H]1CC[C@H](CCN2CCc3ccc(OS(C)(=O)=O)cc3CC2)CC1.Cl,DRD2_HUMAN,CHEMBL2368633,Unknown,ChEMBL,7.0
COc1ccccc1N1CCN(CCCn2c(=O)[nH]c3c([nH]c4ccccc43)c2=O)CC1,ADRB2_HUMAN,CHEMBL55528,Unknown,ChEMBL,5.93
COc1ccccc1N1CCN(CCNC(=O)c2cc(Br)c3ccccc3c2OC)CC1,DRD2_HUMAN,CHEMBL30146,Unknown,ChEMBL,6.52
COc1ccccc1N1CCN(CNC(=O)c2ccc(C)cc2)CC1,DRD2_HUMAN,CHEMBL51023,Unknown,ChEMBL,6.54
COc1ccccc1N1CCN(CNC(=O)c2ccc(Cl)cc2)CC1,DRD2_HUMAN,CHEMBL49231,Unknown,ChEMBL,6.46
COc1ccccc1N1CCN(CNC(=O)c2cccc(C)c2)CC1,DRD2_HUMAN,CHEMBL296506,Unknown,ChEMBL,6.08
COc1ccccc1N1CCN(CNC(=O)c2cccc(Cl)c2)CC1,DRD2_HUMAN,CHEMBL48819,Unknown,ChEMBL,6.35
COc1ccccc1N1CCN(CNC(=O)c2ccccc2)CC1,DRD2_HUMAN,CHEMBL48807,Unknown,ChEMBL,5.73
COc1nc(N)c(Cl)cc1C(=O)NC1CC2CCCC(C1)N2Cc1ccccc1,DRD2_HUMAN,CHEMBL131926,Unknown,ChEMBL,8.9
CS(=O)(=O)NC(c1ccc(F)cc1)c1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,ADRB2_HUMAN,CHEMBL289248,Unknown,ChEMBL,5.6
CS(=O)(=O)Nc1cc(F)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCS3,5HT2A_HUMAN,CHEMBL162102,Unknown,ChEMBL,8.12
CS(=O)(=O)Nc1cc([C@@H](O)CNC2CCN(c3ccc(C(=O)NCC(=O)O)cc3)CC2)ccc1O,ADRB2_HUMAN,CHEMBL36568,Unknown,ChEMBL,4.94
CS(=O)(=O)Nc1cc([C@@H](O)CNC2CCN(c3ccc(C(=O)N[C@@H](Cc4ccccc4)C(=O)O)cc3)CC2)ccc1O,ADRB2_HUMAN,CHEMBL32599,Unknown,ChEMBL,6.32
CS(=O)(=O)Nc1cc([C@@H](O)CNC2CCN(c3ccc(CC4SC(=O)N(CC(=O)O)C4=O)cc3)CC2)ccc1O,ADRB2_HUMAN,CHEMBL354906,Unknown,ChEMBL,5.68
CS(=O)(=O)Nc1cc([C@@H](O)CNC2CCN(c3ccc(Cn4oc(=O)[nH]c4=O)cc3)CC2)ccc1O,ADRB2_HUMAN,CHEMBL368584,Unknown,ChEMBL,4.13
CS(=O)(=O)Nc1cc([C@@H](O)CNCC2CCN(S(=O)(=O)c3ccc(-n4cc(CC(=O)O)c5ccccc54)cc3)CC2)ccc1O,ADRB2_HUMAN,CHEMBL317003,Unknown,ChEMBL,6.74
CS(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,ADRB2_HUMAN,CHEMBL12188,Unknown,ChEMBL,6.66
CS(=O)(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,ADRB2_HUMAN,CHEMBL104127,Unknown,ChEMBL,5.0
CS(=O)(=O)Nc1ccc(Cc2nc(-c3ccc(S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)cc3)no2)cc1,ADRB2_HUMAN,CHEMBL34441,Unknown,ChEMBL,5.52
CS(=O)(=O)Oc1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)/C=C/c3ccc(F)cc3)CC1)CC2.Cl,DRD2_HUMAN,CHEMBL2113364,Unknown,ChEMBL,7.2
CS(=O)(=O)Oc1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)/C=C/c3cccc(F)c3)CC1)CC2.Cl,DRD2_HUMAN,CHEMBL2368622,Unknown,ChEMBL,7.1
CS(=O)(=O)Oc1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)/C=C/c3ccccc3F)CC1)CC2.Cl,DRD2_HUMAN,CHEMBL2368625,Unknown,ChEMBL,7.1
CS(=O)(=O)Oc1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)c3cccc(-c4ncccn4)c3)CC1)CC2.Cl,DRD2_HUMAN,CHEMBL3084601,Unknown,ChEMBL,6.5
CS(=O)(=O)Oc1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)c3cccc(-n4cccc4)c3)CC1)CC2.Cl,DRD2_HUMAN,CHEMBL3084596,Unknown,ChEMBL,6.6
CS(=O)(=O)Oc1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)c3cccc4ccccc34)CC1)CC2.Cl,DRD2_HUMAN,CHEMBL3084624,Unknown,ChEMBL,6.5
CS(=O)(=O)Oc1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)c3cccc4ncccc34)CC1)CC2.Cl,DRD2_HUMAN,CHEMBL3084625,Unknown,ChEMBL,6.7
CS(=O)(=O)Oc1cccc2c(CCNC[C@H](O)c3cccc(NS(=O)(=O)c4cccs4)c3)c[nH]c12,ADRB2_HUMAN,CHEMBL188622,Unknown,ChEMBL,6.65
CS(=O)(=O)c1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,DRD2_HUMAN,CHEMBL321405,Unknown,ChEMBL,5.96
CS(=O)(=O)c1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)/C=C/c3c(F)cccc3F)CC1)CC2.Cl,DRD2_HUMAN,CHEMBL2368619,Unknown,ChEMBL,6.4
CS(=O)(=O)c1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)/C=C/c3cc(F)cc(F)c3)CC1)CC2.Cl,DRD2_HUMAN,CHEMBL2368627,Unknown,ChEMBL,6.6
CS(=O)(=O)c1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)/C=C/c3ccc(C#N)cc3)CC1)CC2.Cl,DRD2_HUMAN,CHEMBL2368617,Unknown,ChEMBL,6.9
CS(=O)(=O)c1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)/C=C/c3ccc(F)cc3)CC1)CC2.Cl,DRD2_HUMAN,CHEMBL2368629,Unknown,ChEMBL,7.1
CS(=O)(=O)c1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)/C=C/c3cccc(C#N)c3)CC1)CC2.Cl,DRD2_HUMAN,CHEMBL2368624,Unknown,ChEMBL,6.8
CS(=O)(=O)c1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)/C=C/c3cccc(F)c3)CC1)CC2.Cl,DRD2_HUMAN,CHEMBL2368623,Unknown,ChEMBL,6.9
CS(=O)(=O)c1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)/C=C/c3ccccc3C#N)CC1)CC2.Cl,DRD2_HUMAN,CHEMBL2368620,Unknown,ChEMBL,6.8
CS(=O)(=O)c1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)/C=C/c3ccccc3F)CC1)CC2.Cl,DRD2_HUMAN,CHEMBL2368626,Unknown,ChEMBL,6.9
CS(=O)(=O)c1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)c3cccc4ccccc34)CC1)CC2.Cl,DRD2_HUMAN,CHEMBL3084620,Unknown,ChEMBL,6.2
CS(=O)(=O)c1cccc2c(CCNC[C@H](O)c3cccc(NS(=O)(=O)c4cccc(N)c4)c3)c[nH]c12,ADRB2_HUMAN,CHEMBL186247,Unknown,ChEMBL,7.15
CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCN=C(N)N)NC(C)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(N)=O,OPRM1_HUMAN,EXTACET,Unknown,ChEMBL,8.95
CSc1cc2c(c(C(=O)NC[C@H]3CCCN3CCc3ccccc3)c1)OCC2,DRD2_HUMAN,CHEMBL149723,Unknown,ChEMBL,8.17
CSc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccnc1)CC2,5HT2A_HUMAN,CHEMBL276140,Unknown,ChEMBL,6.4
CSc1cc2c(cc1Cl)N(C(=O)Nc1cccnc1)CC2,5HT2A_HUMAN,CHEMBL265991,Unknown,ChEMBL,5.6
CSc1cc2c(cc1F)CCN2C[C@H](C)N,5HT2A_HUMAN,CHEMBL76474,Unknown,ChEMBL,7.28
CSc1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,DRD2_HUMAN,CHEMBL107974,Unknown,ChEMBL,6.26
CSc1ccc(Cc2nc(-c3ccc(S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)cc3)no2)cc1,ADRB2_HUMAN,CHEMBL291246,Unknown,ChEMBL,5.02
CSc1ccc2c(c1)N(C[C@H](C)N)CC2,5HT2A_HUMAN,CHEMBL451543,Unknown,ChEMBL,6.77
C[C@@H](CCc1ccc(O)cc1)NC[C@H](O)COc1ccc(O)cc1,ADRB2_HUMAN,CHEMBL12994,Unknown,ChEMBL,8.0
C[C@@H](Cc1ccc(O)cc1)NC[C@H](O)COc1ccc(O)cc1,ADRB2_HUMAN,CHEMBL12633,Unknown,ChEMBL,7.08
C[C@@H](N)Cc1c[nH]c2ccc3c(c12)CCCO3,5HT2A_HUMAN,CHEMBL135076,Unknown,ChEMBL,8.44
C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCCO,OPRM1_HUMAN,DAMGO,Unknown,ChEMBL,7.85
C[C@@H]1C2Cc3ccc(O)cc3[C@]1(C)CCN2,OPRM1_HUMAN,CHEMBL326370,Unknown,ChEMBL,5.76
C[C@@H]1C2Cc3ccc(O)cc3[C@]1(C)CCN2C,OPRM1_HUMAN,CHEMBL117128,Unknown,ChEMBL,5.86
C[C@@H]1C[C@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,ADRB2_HUMAN,CHEMBL137781,Unknown,ChEMBL,5.34
C[C@H](CNc1ccc(CC(=O)O)cc1)NC[C@H](O)c1cccc(Cl)c1,ADRB2_HUMAN,CHEMBL154419,Unknown,ChEMBL,6.1
C[C@H](Cc1c[nH]c2c(OCC(=O)O)cccc12)NC[C@H](O)c1cccc(NS(=O)(=O)c2cccs2)c1,ADRB2_HUMAN,CHEMBL188196,Unknown,ChEMBL,6.8
C[C@H](Cc1c[nH]c2c(OS(C)(=O)=O)cccc12)NC[C@H](O)c1cccc(NS(=O)(=O)c2cccs2)c1,ADRB2_HUMAN,CHEMBL184407,Unknown,ChEMBL,7.32
C[C@H](Cc1c[nH]c2c(S(C)(=O)=O)cccc12)NC[C@H](O)c1cccc(NS(=O)(=O)c2cccc(N)c2)c1,ADRB2_HUMAN,CHEMBL442225,Unknown,ChEMBL,7.7
C[C@H](Cc1c[nH]c2ccccc12)NC[C@H](O)c1cccc(NS(=O)(=O)c2cccs2)c1,ADRB2_HUMAN,CHEMBL185836,Unknown,ChEMBL,7.29
C[C@H](Cc1ccc(OC(C(=O)O)C(=O)O)cc1)NC[C@H](O)c1cccc(Cl)c1,ADRB2_HUMAN,CHEMBL290752,Unknown,ChEMBL,4.77
C[C@H](Cc1ccc(OCC(=O)NO)cc1)NC[C@H](O)c1cccc(Cl)c1,ADRB2_HUMAN,CHEMBL39596,Unknown,ChEMBL,6.95
C[C@H](Cc1ccc(OCC(=O)O)cc1)NC[C@H](O)c1cccc(Cl)c1,ADRB2_HUMAN,CHEMBL284782,Unknown,ChEMBL,6.2
C[C@H](Cc1ccc(OCC(N)=O)cc1)NC[C@H](O)c1cccc(Cl)c1,ADRB2_HUMAN,CHEMBL38569,Unknown,ChEMBL,6.77
C[C@H](Cc1ccc(OCCO)cc1)NC[C@H](O)c1cccc(Cl)c1,ADRB2_HUMAN,CHEMBL41113,Unknown,ChEMBL,6.59
C[C@H](Cc1ccc(OCP(=O)(O)O)cc1)NC[C@H](O)c1cccc(Cl)c1,ADRB2_HUMAN,CHEMBL41948,Unknown,ChEMBL,4.4
C[C@H](Cc1ccc(OCP(C)(=O)O)cc1)NC[C@H](O)c1cccc(Cl)c1,ADRB2_HUMAN,CHEMBL39334,Unknown,ChEMBL,4.13
C[C@H](Cc1ccc(OCS(=O)(=O)O)cc1)NC[C@H](O)c1cccc(Cl)c1,ADRB2_HUMAN,CHEMBL38538,Unknown,ChEMBL,5.65
C[C@H](Cc1ccc2c(c1)OC(C(=O)[O-])(C(=O)[O-])O2)NC[C@H](O)c1cccc(Cl)c1.[Na+].[Na+],ADRB2_HUMAN,CHEMBL32590,Unknown,ChEMBL,4.1
C[C@H](Cc1ncc(CCC(=O)O)s1)NCC(O)c1cccc(Cl)c1,ADRB2_HUMAN,CHEMBL72060,Unknown,ChEMBL,4.94
C[C@H](Cc1ncc(CCC(=O)O)s1)NC[C@H](O)COc1ccccc1,ADRB2_HUMAN,CHEMBL73220,Unknown,ChEMBL,5.91
C[C@H](Cc1ncc(CCCC(=O)O)s1)NCC(O)c1cccc(Cl)c1,ADRB2_HUMAN,CHEMBL72168,Unknown,ChEMBL,4.86
C[C@H](Cc1ncc(CCCC(=O)O)s1)NC[C@H](O)COc1ccccc1,ADRB2_HUMAN,CHEMBL72169,Unknown,ChEMBL,5.8
C[C@H](Cc1ncc(CCCCC(=O)O)s1)NC[C@H](O)COc1ccccc1,ADRB2_HUMAN,CHEMBL419085,Unknown,ChEMBL,6.82
C[C@H](N)CN1CCc2cc(F)c(C(F)(F)F)cc21,5HT2A_HUMAN,CHEMBL80246,Unknown,ChEMBL,6.36
C[C@H](N)CN1CCc2cc(F)c(Cl)cc21,5HT2A_HUMAN,CHEMBL80366,Unknown,ChEMBL,6.78
C[C@H](N)CN1CCc2cc(F)c(I)cc21,5HT2A_HUMAN,CHEMBL76301,Unknown,ChEMBL,6.86
C[C@H](N)CN1CCc2ccc(Br)cc21,5HT2A_HUMAN,CHEMBL309760,Unknown,ChEMBL,6.45
C[C@H](N)CN1CCc2ccc(Cl)cc21,5HT2A_HUMAN,CHEMBL76307,Unknown,ChEMBL,6.44
C[C@H](N)CN1CCc2ccc3c(c21)CCCO3,5HT2A_HUMAN,CHEMBL80482,Unknown,ChEMBL,6.4
C[C@H](N)CN1CCc2ccc3c(c21)CCO3,5HT2A_HUMAN,CHEMBL77880,Unknown,ChEMBL,6.95
C[C@H](N)Cc1c[nH]c2ccc3c(c12)CCCO3,5HT2A_HUMAN,CHEMBL133455,Unknown,ChEMBL,8.7
C[C@H](N)Cn1ccc2cc(F)c(Cl)cc21,5HT2A_HUMAN,CHEMBL76781,Unknown,ChEMBL,7.42
C[C@H]1C2Cc3ccc(O)cc3[C@@]1(C)CCN2,OPRM1_HUMAN,CHEMBL114203,Unknown,ChEMBL,7.27
C[C@H]1C2Cc3ccc(O)cc3[C@@]1(C)CCN2C,OPRM1_HUMAN,CHEMBL115917,Unknown,ChEMBL,8.38
C[C@H]1C2Cc3ccc(O)cc3[C@]1(C)CCN2CC1CC1,OPRM1_HUMAN,CHEMBL59092,Unknown,ChEMBL,9.49
C[C@H]1C[C@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,ADRB2_HUMAN,CHEMBL343755,Unknown,ChEMBL,5.96
C[C@H]1[C@H]2Cc3cc4sc(N)nc4cc3[C@]1(C)CCN2CC1CC1,OPRM1_HUMAN,CHEMBL56356,Unknown,ChEMBL,7.32
C[C@H]1[C@H]2Cc3cc4sc(N)nc4cc3[C@]1(C)CCN2CC1CCC1,OPRM1_HUMAN,CHEMBL301701,Unknown,ChEMBL,8.08
C[N+](C)(C)CC1c2ccccc2Cc2ccccc21,5HT2A_HUMAN,CHEMBL158329,Unknown,ChEMBL,5.4
Cc1c(CCN)c2cc(F)cc3c2n1C(C)CC3,5HT2A_HUMAN,CHEMBL353998,Unknown,ChEMBL,6.02
Cc1c(CCN)c2cccc3c2n1CCC3,5HT2A_HUMAN,CHEMBL170854,Unknown,ChEMBL,6.17
Cc1cc(-c2cccc(C(=O)N[C@H]3CC[C@H](CCN4CCc5ccc(OS(C)(=O)=O)cc5CC4)CC3)c2)on1.Cl,DRD2_HUMAN,CHEMBL3084626,Unknown,ChEMBL,6.8
Cc1cc(-c2cccc(C(=O)N[C@H]3CC[C@H](CCN4CCc5ccc(S(C)(=O)=O)cc5CC4)CC3)c2)on1.Cl,DRD2_HUMAN,CHEMBL3084615,Unknown,ChEMBL,6.3
Cc1cc(C(=O)N[C@H]2CC[C@H](CCN3CCc4ccc(OS(C)(=O)=O)cc4CC3)CC2)c2ccccc2n1.Cl,DRD2_HUMAN,CHEMBL2113358,Unknown,ChEMBL,6.2
Cc1cc(C(=O)Nc2ccc(C)c(N3CCN(C)CC3)c2)ccc1Br,5HT2A_HUMAN,CHEMBL20771,Unknown,ChEMBL,6.9
Cc1cc(C(=O)Nc2cccc(N3CCN(C)CC3)c2)ccc1Br,5HT2A_HUMAN,CHEMBL21369,Unknown,ChEMBL,6.5
Cc1cc(C)cc(C2(c3cc(C)cc(C)c3)CCNCC2)c1,OPRM1_HUMAN,CHEMBL144894,Unknown,ChEMBL,4.57
Cc1cc(NC(=O)Nc2ccc3sccc3c2)sn1,5HT2A_HUMAN,CHEMBL172269,Unknown,ChEMBL,5.2
Cc1cc(O)cc(C)c1C[C@H](N)[C@@H](O)C/C=C/[C@@H](O)[C@@H](Cc1ccccc1)C(=O)NCCc1ccccc1,OPRM1_HUMAN,CHEMBL1161429,Unknown,ChEMBL,9.43
Cc1cc(O)cc(C)c1C[C@H](N)[C@@H](O)C/C=C/[C@@H](O)[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,OPRM1_HUMAN,CHEMBL1161416,Unknown,ChEMBL,9.38
Cc1cc(O)cc(C)c1C[C@H](N)[C@@H](O)C/C=C/[C@@H](O)[C@H](Cc1ccccc1)C(=O)NCCc1ccccc1,OPRM1_HUMAN,CHEMBL1161428,Unknown,ChEMBL,9.19
Cc1cc(O)cc(C)c1C[C@H](N)[C@@H](O)C/C=C/[C@@H](O)[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,OPRM1_HUMAN,CHEMBL1161412,Unknown,ChEMBL,8.92
Cc1cc(O)cc(C)c1C[C@H](N)[C@@H](O)C/C=C/[C@H](O)[C@@H](Cc1ccccc1)C(=O)NCCc1ccccc1,OPRM1_HUMAN,CHEMBL1161430,Unknown,ChEMBL,9.54
Cc1cc(O)cc(C)c1C[C@H](N)[C@@H](O)C/C=C/[C@H](O)[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,OPRM1_HUMAN,CHEMBL1161414,Unknown,ChEMBL,9.77
Cc1cc(O)cc(C)c1C[C@H](N)[C@@H](O)C/C=C/[C@H](O)[C@@H](Cc1ccccc1)C(=O)N[C@H](CO)Cc1ccccc1,OPRM1_HUMAN,CHEMBL1161427,Unknown,ChEMBL,9.8
Cc1cc(O)cc(C)c1C[C@H](N)[C@@H](O)C/C=C/[C@H](O)[C@@H](Cc1ccccc1)C(=O)OCCc1ccccc1,OPRM1_HUMAN,CHEMBL1161424,Unknown,ChEMBL,9.62
Cc1cc(O)cc(C)c1C[C@H](N)[C@@H](O)C/C=C/[C@H](O)[C@@H](Cc1ccccc1)C(=O)O[C@@H](Cc1ccccc1)C(N)=O,OPRM1_HUMAN,CHEMBL1161425,Unknown,ChEMBL,9.35
Cc1cc(O)cc(C)c1C[C@H](N)[C@@H](O)C/C=C/[C@H](O)[C@@H](Cc1ccccc1)C(=O)O[C@H](CO)Cc1ccccc1,OPRM1_HUMAN,CHEMBL1161423,Unknown,ChEMBL,9.36
Cc1cc(O)cc(C)c1C[C@H](N)[C@H](O)C/C=C/[C@@H](O)[C@@H](Cc1ccccc1)C(=O)NCCc1ccccc1,OPRM1_HUMAN,CHEMBL1161422,Unknown,ChEMBL,9.14
Cc1cc(O)cc(C)c1C[C@H](N)[C@H](O)C/C=C/[C@@H](O)[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,OPRM1_HUMAN,CHEMBL1161417,Unknown,ChEMBL,8.8
Cc1cc(O)cc(C)c1C[C@H](N)[C@H](O)C/C=C/[C@H](O)[C@@H](Cc1ccccc1)C(=O)NCCc1ccccc1,OPRM1_HUMAN,CHEMBL1161413,Unknown,ChEMBL,9.62
Cc1cc(O)cc(C)c1C[C@H](N)[C@H](O)C/C=C/[C@H](O)[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,OPRM1_HUMAN,CHEMBL1161415,Unknown,ChEMBL,8.92
Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(CCc3ccccn3)nc1)CC2,5HT2A_HUMAN,CHEMBL55784,Unknown,ChEMBL,6.8
Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(COc3ccccn3)nc1)CC2,5HT2A_HUMAN,CHEMBL55344,Unknown,ChEMBL,7.0
Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(OCCc3ccccn3)nc1)CC2,5HT2A_HUMAN,CHEMBL52592,Unknown,ChEMBL,5.7
Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(OCc3ccccn3)cc1)CC2,5HT2A_HUMAN,CHEMBL55335,Unknown,ChEMBL,6.4
Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(OCc3ccccn3)nc1)CC2,5HT2A_HUMAN,CHEMBL54719,Unknown,ChEMBL,6.2
Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(OCc3ccccn3)nn1)CC2,5HT2A_HUMAN,CHEMBL432879,Unknown,ChEMBL,6.6
Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(OCc3cnccn3)nc1)CC2,5HT2A_HUMAN,CHEMBL54707,Unknown,ChEMBL,6.5
Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(OCc3cncn3C)nc1)CC2,5HT2A_HUMAN,CHEMBL55969,Unknown,ChEMBL,7.0
Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(OCc3ncccc3C)nc1)CC2,5HT2A_HUMAN,CHEMBL54484,Unknown,ChEMBL,6.8
Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cnc(OCc3ccccn3)c(C)c1)CC2,5HT2A_HUMAN,CHEMBL55914,Unknown,ChEMBL,7.4
Cc1cc2c(cc1Cl)N(C(=O)Nc1ccc(OCc3ccncc3)nc1)CC2,5HT2A_HUMAN,CHEMBL291949,Unknown,ChEMBL,7.1
Cc1cc2c(cc1Cl)N(C(=O)Nc1ccc(OCc3nccn3C)nc1)CC2,5HT2A_HUMAN,CHEMBL55597,Unknown,ChEMBL,6.6
Cc1cc2c(cc1Cl)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2,5HT2A_HUMAN,SB-242084,Unknown,ChEMBL,6.8
Cc1cc2c(cc1Cl)N(C(=O)Nc1cccnc1)CC2,5HT2A_HUMAN,CHEMBL42024,Unknown,ChEMBL,6.8
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,5HT2A_HUMAN,OLANZAPINE,Unknown,ChEMBL,8.72
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,DRD2_HUMAN,OLANZAPINE,Unknown,ChEMBL,7.7
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCNCC1,DRD2_HUMAN,DESMETHYLOLANZAPINE,Unknown,ChEMBL,8.05
Cc1cc2c(s1)Nc1ccccc1N=C2N1CC[N+](C)([O-])CC1,DRD2_HUMAN,CHEMBL440512,Unknown,ChEMBL,6.92
Cc1ccc(C(=O)NCN2CCN(c3ccccc3C#N)CC2)cc1,DRD2_HUMAN,CHEMBL300956,Unknown,ChEMBL,5.94
Cc1ccc(C(=O)NCN2CCN(c3ccccc3Cl)CC2)cc1,DRD2_HUMAN,CHEMBL51536,Unknown,ChEMBL,6.33
Cc1ccc(C(c2ccc(C)cc2)N2CC[C@H]2[C@H](N)c2cccc(Cl)c2)cc1,OPRM1_HUMAN,CHEMBL110138,Unknown,ChEMBL,6.1
Cc1ccc(C2(c3ccccc3C)CCNCC2)cc1,OPRM1_HUMAN,CHEMBL344967,Unknown,ChEMBL,5.22
Cc1ccc(CCCNCCCOc2ccccc2)cc1,DRD2_HUMAN,CHEMBL334989,Unknown,ChEMBL,6.44
Cc1ccc(CN2CCN(C3CCc4cccc5c4N(C3=O)C(C)(C)C5)CC2)cc1,DRD2_HUMAN,CHEMBL351989,Unknown,ChEMBL,6.78
Cc1ccc(CN2CCN(C3CCc4cccc5c4N(C3=O)C(C)C5)CC2)cc1,DRD2_HUMAN,CHEMBL345438,Unknown,ChEMBL,7.59
Cc1ccc(CN2CCN(C3CCc4cccc5c4N(CC5)C3=O)CC2)cc1,DRD2_HUMAN,CHEMBL351963,Unknown,ChEMBL,6.68
Cc1ccc(OC2CCN(CCN3CCCc4ccccc4C3=O)CC2)cc1,5HT2A_HUMAN,CHEMBL9770,Unknown,ChEMBL,7.26
Cc1ccc(OCC(O)C(C)NC(C)C)c2c1CCC2,ADRB2_HUMAN,ZENIDOLOL,Unknown,ChEMBL,8.64
Cc1ccc(OCCCNCCOc2ccc(C)cc2)cc1,DRD2_HUMAN,CHEMBL130370,Unknown,ChEMBL,6.56
Cc1ccc(OCCCNCCOc2ccc(Cl)cc2)cc1,DRD2_HUMAN,CHEMBL131484,Unknown,ChEMBL,5.88
Cc1ccc(OCCCNCCOc2ccccc2)cc1,DRD2_HUMAN,CHEMBL131299,Unknown,ChEMBL,7.19
Cc1ccc(OCCNCCCOc2ccc(Br)cc2)cc1,DRD2_HUMAN,CHEMBL341225,Unknown,ChEMBL,5.24
Cc1ccc(OCCNCCCOc2ccc(F)cc2)cc1,DRD2_HUMAN,CHEMBL131357,Unknown,ChEMBL,6.41
Cc1ccc(OCCNCCCOc2cccc(C)c2)cc1,DRD2_HUMAN,CHEMBL435598,Unknown,ChEMBL,6.53
Cc1ccc(OCCNCCCOc2ccccc2)cc1,DRD2_HUMAN,CHEMBL128647,Unknown,ChEMBL,6.57
Cc1ccc(OCCNCCCOc2ccccc2)cc1C,DRD2_HUMAN,CHEMBL129927,Unknown,ChEMBL,6.84
Cc1ccc(OCCNCCCOc2ccccc2)cc1Cl,DRD2_HUMAN,CHEMBL131997,Unknown,ChEMBL,6.52
Cc1ccc(OCCNCCCOc2ccccc2C)cc1,DRD2_HUMAN,CHEMBL334545,Unknown,ChEMBL,6.53
Cc1ccc(OCCNCCCSc2ccccc2)cc1,DRD2_HUMAN,CHEMBL130402,Unknown,ChEMBL,6.93
Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(NC[C@@H](C)NC[C@H](O)c3cccc(Cl)c3)cc2)cc1,ADRB2_HUMAN,CHEMBL348501,Unknown,ChEMBL,5.3
